Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:40.697443,111.69043392230967,46.973999999999997,38321229.771742754,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:41.801881,111.69043392230967,46.973999999999997,41427210.500500999,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:42.882517,111.69043392230967,46.973999999999997,39449360.678208373,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:43.972204,111.69043392230967,46.973999999999997,35548843.999674939,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:45.072030,111.69043392230967,46.973999999999997,45697979.736701801,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:46.204572,111.69043392230967,46.973999999999997,47243532.390490331,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:47.291200,111.69043392230967,46.973999999999997,43840287.576105498,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:48.382533,111.69043392230967,46.973999999999997,40367522.328105986,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:49.504048,111.69043392230967,46.973999999999997,50579127.201173045,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:50.607326,111.69043392230967,46.973999999999997,33696041.855225652,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:51.725281,111.69043392230967,46.973999999999997,32558976.044680081,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:52.837977,111.69043392230967,46.973999999999997,17472109.440793607,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:54.041580,111.69043392230967,46.973999999999997,21530722.859860931,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:55.143637,111.69043392230967,46.973999999999997,26991150.829861749,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:56.264719,111.69043392230967,46.973999999999997,14364976.140621413,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:57.459805,111.69043392230967,46.973999999999997,11217542.384877913,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:58.591239,111.69043392230967,46.973999999999997,16522310.913611673,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:48:59.776750,111.69043392230967,46.973999999999997,13005822.375650173,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:49:01.214483,111.69043392230967,46.973999999999997,23871479.238878626,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:49:02.321559,111.69043392230967,46.973999999999997,24469466.295841992,0,,117.136.0.209
17184,"China Mobile,TianJin",Tianjin,2018-05-26T19:49:03.470547,111.69043392230967,46.973999999999997,34940462.046606146,0,,117.136.0.209
