Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:29.402744,111.69043392230967,43.722000000000001,35827866.58038985,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:30.491708,111.69043392230967,43.722000000000001,35043989.684181534,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:31.545295,111.69043392230967,43.722000000000001,33058442.550137509,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:32.600811,111.69043392230967,43.722000000000001,53144596.270434871,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:33.699135,111.69043392230967,43.722000000000001,44896648.282619342,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:34.839389,111.69043392230967,43.722000000000001,24366033.346808415,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:35.968142,111.69043392230967,43.722000000000001,31504672.774969455,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:37.059582,111.69043392230967,43.722000000000001,39382263.070864916,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:38.183090,111.69043392230967,43.722000000000001,42200889.698871017,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:39.243325,111.69043392230967,43.722000000000001,41258001.865064144,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:40.306694,111.69043392230967,43.722000000000001,33187572.595127147,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:41.373604,111.69043392230967,43.722000000000001,33331189.615892801,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:42.444858,111.69043392230967,43.722000000000001,36153063.618714213,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:43.479401,111.69043392230967,43.722000000000001,37422107.433259785,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:44.565768,111.69043392230967,43.722000000000001,29143546.608132657,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:45.613981,111.69043392230967,43.722000000000001,34129639.388524435,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:46.672470,111.69043392230967,43.722000000000001,35254230.402463377,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:47.756823,111.69043392230967,43.722000000000001,36096668.322332464,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:48.846328,111.69043392230967,43.722000000000001,33732135.91790501,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:49.927209,111.69043392230967,43.722000000000001,44181758.530817434,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:50.992034,111.69043392230967,43.722000000000001,26979315.543879777,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:52.092957,111.69043392230967,43.722000000000001,38435240.68135871,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:53.195999,111.69043392230967,43.722000000000001,39204433.028721042,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:54.237256,111.69043392230967,43.722000000000001,54044255.59055078,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:55.324926,111.69043392230967,43.722000000000001,53390936.228403896,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:56.366997,111.69043392230967,43.722000000000001,51348947.284453943,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:57.420473,111.69043392230967,43.722000000000001,58361102.145744592,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:58.471150,111.69043392230967,43.722000000000001,52908817.324892923,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:08:59.526503,111.69043392230967,43.722000000000001,54787172.64275305,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:00.573376,111.69043392230967,43.722000000000001,55468520.395077221,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:01.652720,111.69043392230967,43.722000000000001,56098896.548457414,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:02.707600,111.69043392230967,43.722000000000001,52496457.577804536,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:03.762075,111.69043392230967,43.722000000000001,64478045.510588296,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:04.798901,111.69043392230967,43.722000000000001,58676258.291944459,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:05.829804,111.69043392230967,43.722000000000001,59448774.026939802,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:06.877896,111.69043392230967,43.722000000000001,57392863.015099458,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:07.932177,111.69043392230967,43.722000000000001,54540062.878670558,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:08.991534,111.69043392230967,43.722000000000001,50057531.161324434,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:10.083545,111.69043392230967,43.722000000000001,3751847.8623507428,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:20.135902,111.69043392230967,43.722000000000001,43346133.440020651,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:21.178516,111.69043392230967,43.722000000000001,38746205.786494941,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:22.243911,111.69043392230967,43.722000000000001,66942805.577923931,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:23.278406,111.69043392230967,43.722000000000001,40999875.911208451,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:24.352834,111.69043392230967,43.722000000000001,37382443.537800007,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:25.405258,111.69043392230967,43.722000000000001,44921773.591120318,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:26.530573,111.69043392230967,43.722000000000001,48457450.428867444,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:27.566793,111.69043392230967,43.722000000000001,53495394.468749911,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:28.601273,111.69043392230967,43.722000000000001,35191937.466685146,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:29.672104,111.69043392230967,43.722000000000001,45703519.471420303,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:30.706463,111.69043392230967,43.722000000000001,38864217.971621267,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:31.754066,111.69043392230967,43.722000000000001,44224041.160823673,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:32.813642,111.69043392230967,43.722000000000001,49123905.214477897,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:33.867825,111.69043392230967,43.722000000000001,46772156.915555969,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:34.917298,111.69043392230967,43.722000000000001,53168556.914173663,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:36.014718,111.69043392230967,43.722000000000001,49327908.522231638,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:37.084974,111.69043392230967,43.722000000000001,56163227.492371924,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:38.142802,111.69043392230967,43.722000000000001,60612392.342987314,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:39.182850,111.69043392230967,43.722000000000001,50432210.304988474,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:40.246185,111.69043392230967,43.722000000000001,56197436.007922851,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:41.322805,111.69043392230967,43.722000000000001,58483633.767323121,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:42.385482,111.69043392230967,43.722000000000001,58956082.02475787,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:43.439210,111.69043392230967,43.722000000000001,63467122.83719831,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:44.506381,111.69043392230967,43.722000000000001,61461265.590887249,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:45.538058,111.69043392230967,43.722000000000001,51091845.467651807,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:46.596862,111.69043392230967,43.722000000000001,53548674.787770115,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:47.649304,111.69043392230967,43.722000000000001,52405641.909860604,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:48.702149,111.69043392230967,43.722000000000001,51587058.550889477,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:49.732126,111.69043392230967,43.722000000000001,51860488.701694392,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:50.776185,111.69043392230967,43.722000000000001,60677595.438163646,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:51.883462,111.69043392230967,43.722000000000001,55420936.502869233,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:52.918147,111.69043392230967,43.722000000000001,60903878.321581386,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:53.964590,111.69043392230967,43.722000000000001,46355255.957490139,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:55.064483,111.69043392230967,43.722000000000001,32461818.109823775,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:56.161134,111.69043392230967,43.722000000000001,48451700.233049162,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:57.221552,111.69043392230967,43.722000000000001,33868015.705206171,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:58.287050,111.69043392230967,43.722000000000001,40229341.073971957,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:09:59.328047,111.69043392230967,43.722000000000001,46127931.310207367,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:10:00.356734,111.69043392230967,43.722000000000001,58705062.719749697,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:10:01.415345,111.69043392230967,43.722000000000001,63983258.515820749,0,,117.136.0.195
17184,"China Mobile,TianJin",Tianjin,2018-05-27T13:10:02.454031,111.69043392230967,43.722000000000001,37689709.089335397,0,,117.136.0.195
